id,district,lor,street,month,hour,weekday,injury,collision,movement,light_conditions,bicycle,car,pedestrian,motorbike,truck,other_vehicle,road_conditions,longitude,latitude,Combo_type
197943,Friedrichshain-Kreuzberg,2010103,Moritzplatz,August,20,Friday,minor,5,Crossing,Daylight,0,1,0,1,0,0,Dry,13.4111,52.50353,car + motorbike + 
197944,Neukölln,8010211,Flughafenstraße,August,17,Friday,minor,3,Stationary Traffic,Daylight,1,1,0,0,0,0,Dry,13.42434,52.48603,bicycle + car + 
197945,Treptow-Köpenick,9031001,Bohnsdorf,August,19,Friday,minor,5,Crossing,Daylight,1,0,0,0,0,1,Dry,13.56802,52.40309,bicycle + other
197946,Pankow,3061227,Humannplatz,August,18,Friday,minor,5,Other,Daylight,0,1,0,0,0,0,Dry,13.4185,52.55347,car + 
197947,Steglitz-Zehlendorf,6020409,Königsberger Straße,August,21,Friday,minor,1,Other,Night,0,1,0,0,0,0,Dry,13.31566,52.42494,car + 
197948,Charlottenburg-Wilmersdorf,4041238,Kissinger Straße,August,17,Friday,serious,1,Paralle Traffic,Daylight,1,1,0,0,0,0,Dry,13.29831,52.48357,bicycle + car + 
197949,Charlottenburg-Wilmersdorf,4030726,Droysenstraße,August,19,Friday,serious,0,Driving,Daylight,0,0,0,1,0,0,Dry,13.29695,52.50237,motorbike + 
197950,Neukölln,8010211,Flughafenstraße,August,18,Friday,minor,0,Other,Daylight,0,1,0,1,0,0,Dry,13.42487,52.48188,car + motorbike + 
197951,Tempelhof-Schöneberg,7050503,Eisenacher Straße,August,8,Friday,minor,0,Other,Daylight,0,0,1,0,0,1,Dry,13.40349,52.44807,pedestrian + other
197952,Treptow-Köpenick,9020502,Oberschöneweide Ost,August,8,Friday,minor,0,Turning,Daylight,1,1,0,0,0,0,Dry,13.52484,52.46286,bicycle + car + 
197953,Reinickendorf,12214125,Waldidyll/Flughafensee,August,8,Friday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.30055,52.57858,bicycle + car + 
197954,Tempelhof-Schöneberg,7010102,Nollendorfplatz,August,8,Friday,minor,2,Turning,Daylight,1,1,0,0,0,0,Dry,13.35467,52.49963,bicycle + car + 
197955,Reinickendorf,12214527,Alt-Tegel,August,8,Friday,minor,3,Stationary Traffic,Daylight,0,1,0,0,1,0,Dry,13.28603,52.58739,car + truck + 
197956,Charlottenburg-Wilmersdorf,4010102,Plötzensee,August,7,Friday,minor,0,Other,Daylight,0,1,0,1,0,0,Dry,13.31383,52.54202,car + motorbike + 
197957,Reinickendorf,12231102,Frohnau,August,7,Friday,minor,4,Stationary Traffic,Daylight,1,0,0,0,0,0,Dry,13.2845,52.66015,bicycle + 
197958,Charlottenburg-Wilmersdorf,4061757,Forst Grunewald,August,13,Friday,minor,5,Turning,Daylight,0,1,0,1,0,0,Dry,13.19847,52.47695,car + motorbike + 
197959,Mitte,1011401,Invalidenstraße,August,16,Friday,minor,1,Driving,Daylight,1,1,0,0,0,0,Dry,13.39188,52.53198,bicycle + car + 
197960,Treptow-Köpenick,9010202,Köpenicker Landstraße,August,13,Friday,minor,6,Overtaking,Daylight,1,0,1,0,0,0,Dry,13.48464,52.47878,bicycle + pedestrian + 
197961,Lichtenberg,11020412,Hauptstraße,August,16,Friday,serious,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.51154,52.5507,bicycle + car + 
197962,Mitte,1011301,Charitéviertel,August,13,Friday,minor,1,Paralle Traffic,Daylight,1,1,0,0,0,0,Dry,13.3771,52.52962,bicycle + car + 
197963,Tempelhof-Schöneberg,7020204,Schöneberger Insel,August,13,Friday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.36344,52.47899,car + 
197964,Pankow,3040513,Schönholz,August,13,Friday,minor,5,Crossing,Daylight,0,1,0,1,0,0,Dry,13.39757,52.57126,car + motorbike + 
197965,Treptow-Köpenick,9051901,Dammvorstadt,August,11,Friday,minor,0,Driving,Daylight,1,0,0,0,0,0,Dry,13.58006,52.45554,bicycle + 
197966,Mitte,1011203,Unter den Linden Süd,August,11,Friday,minor,2,Other,Daylight,0,1,0,1,0,0,Dry,13.38962,52.5121,car + motorbike + 
197967,Reinickendorf,12224230,Heiligensee,August,10,Friday,serious,6,Overtaking,Daylight,0,1,1,0,0,0,Dry,13.22998,52.62497,car + pedestrian + 
197968,Spandau,5010314,Carl-Schurz-Straße,August,10,Friday,minor,0,Turning,Daylight,0,1,0,1,0,0,Dry,13.19954,52.53469,car + motorbike + 
197969,Pankow,3050920,Weißer See,August,9,Friday,minor,5,Turning,Daylight,1,0,0,0,0,0,Dry,13.45106,52.55231,bicycle + 
197970,Mitte,1044202,Sparrplatz,August,9,Friday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.34517,52.53912,bicycle + car + 
197971,Treptow-Köpenick,9010101,Elsenstraße,August,9,Friday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.45785,52.48619,bicycle + car + 
197972,Spandau,5020625,Borkumer Straße,August,15,Friday,serious,6,Overtaking,Daylight,0,1,1,0,0,0,Dry,13.19575,52.53339,car + pedestrian + 
197973,Mitte,1044103,Westliche Müllerstraße,August,15,Friday,minor,5,Turning,Daylight,1,1,0,1,0,0,Dry,13.35162,52.55059,bicycle + car + motorbike + 
197974,Friedrichshain-Kreuzberg,2010101,Askanischer Platz,August,14,Friday,minor,3,Stationary Traffic,Daylight,1,0,0,0,0,1,Dry,13.3844,52.50278,bicycle + other
197975,Spandau,5010209,An der Kappe,August,14,Friday,minor,5,Turning,Daylight,0,1,0,0,0,0,Dry,13.15781,52.54309,car + 
197976,Lichtenberg,11030619,Fennpfuhl Ost,August,13,Friday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,1,Dry,13.47778,52.53076,car + other
197977,Charlottenburg-Wilmersdorf,4051549,Rathaus Wilmersdorf,August,2,Friday,minor,0,Driving,Night,1,0,0,0,0,0,Dry,13.30811,52.48769,bicycle + 
197978,Pankow,3071536,Teutoburger Platz,August,23,Friday,minor,9,Driving,Night,0,0,0,0,0,1,Dry,13.4123,52.53797,other
197979,Charlottenburg-Wilmersdorf,4030931,Breitscheidplatz,August,14,Thursday,serious,5,Turning,Daylight,0,1,0,1,0,0,Dry,13.33083,52.5005,car + motorbike + 
197980,Spandau,5020625,Borkumer Straße,August,16,Thursday,serious,5,Turning,Daylight,0,1,0,0,0,0,Dry,13.19452,52.5337,car + 
197981,Lichtenberg,11030618,Fennpfuhl West,August,19,Thursday,minor,4,Stationary Traffic,Daylight,1,0,0,0,0,0,Dry,13.47979,52.52528,bicycle + 
197982,Charlottenburg-Wilmersdorf,4030931,Breitscheidplatz,August,17,Thursday,minor,6,Overtaking,Daylight,1,0,1,0,0,0,Dry,13.33139,52.50674,bicycle + pedestrian + 
197983,Treptow-Köpenick,9020501,Oberschöneweide West,August,18,Thursday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.51404,52.46233,bicycle + car + 
197984,Steglitz-Zehlendorf,6020301,Alt-Lankwitz,August,17,Thursday,minor,2,Stationary Traffic,Daylight,0,1,0,1,0,0,Dry,13.35907,52.4342,car + motorbike + 
197985,Steglitz-Zehlendorf,6030504,Teltower Damm,August,16,Thursday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.27034,52.42747,bicycle + car + 
197986,Mitte,1011101,Stülerstraße,August,16,Thursday,minor,2,Turning,Daylight,0,1,0,1,0,0,Dry,13.34936,52.50863,car + motorbike + 
197987,Mitte,1011305,Heine-Viertel West,August,18,Thursday,minor,3,Turning,Daylight,1,1,0,0,0,0,Dry,13.41373,52.50748,bicycle + car + 
197988,Treptow-Köpenick,9020502,Oberschöneweide Ost,August,16,Thursday,serious,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.52524,52.45904,bicycle + car + 
197989,Neukölln,8010405,Hertzbergplatz,August,15,Thursday,minor,5,Crossing,Daylight,1,0,0,0,0,0,Dry,13.45476,52.47525,bicycle + 
197990,Friedrichshain-Kreuzberg,2010102,Mehringplatz,August,15,Thursday,minor,1,Paralle Traffic,Daylight,1,1,0,0,0,0,Dry,13.39108,52.50314,bicycle + car + 
197991,Mitte,1011204,Leipziger Straße,August,15,Thursday,minor,2,Stationary Traffic,Daylight,1,1,0,0,0,0,Dry,13.39132,52.50775,bicycle + car + 
197992,Neukölln,8010301,Reuterkiez,August,14,Thursday,minor,0,Crossing,Daylight,0,1,0,0,0,1,Dry,13.43513,52.48408,car + other
197993,Mitte,1033202,Humboldthain Süd,August,14,Thursday,minor,5,Turning,Daylight,1,0,0,0,0,1,Dry,13.3797,52.5402,bicycle + other
197994,Spandau,5010314,Carl-Schurz-Straße,August,14,Thursday,minor,3,Stationary Traffic,Daylight,0,1,0,1,0,0,Dry,13.2031,52.54084,car + motorbike + 
197995,Friedrichshain-Kreuzberg,2040701,Andreasviertel,August,14,Thursday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,1,Dry,13.42653,52.51554,car + other
197996,Neukölln,8020619,Buschkrugallee Nord,August,14,Thursday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.45425,52.4529,bicycle + car + 
197997,Lichtenberg,11010204,Falkenberg Ost,August,13,Thursday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.5267,52.5691,bicycle + car + 
197998,Mitte,1022106,Elberfelder Straße,August,10,Thursday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.33191,52.52215,bicycle + car + 
197999,Tempelhof-Schöneberg,7020203,Kaiser-Wilhelm-Platz,August,21,Thursday,minor,6,Other,Night,1,0,1,0,0,0,Dry,13.35449,52.48771,bicycle + pedestrian + 
198000,Charlottenburg-Wilmersdorf,4031032,Halensee,August,19,Thursday,serious,5,Turning,Daylight,0,1,0,1,0,0,Dry,13.2868,52.49582,car + motorbike + 
198001,Steglitz-Zehlendorf,6040810,Dahlem,August,8,Thursday,minor,5,Paralle Traffic,Daylight,1,1,0,0,0,0,Dry,13.30474,52.46352,bicycle + car + 
198002,Reinickendorf,12304313,Borsigwalde,August,10,Thursday,serious,5,Crossing,Daylight,0,1,0,0,0,0,Dry,13.31306,52.58549,car + 
198003,Pankow,3051017,Rennbahnstraße,August,8,Thursday,minor,5,Crossing,Daylight,1,0,0,0,0,0,Dry,13.46986,52.56427,bicycle + 
198004,Pankow,3061430,Volkspark Prenzlauer Berg,August,8,Thursday,minor,5,Other,Daylight,0,1,0,1,0,0,Dry,13.46161,52.53066,car + motorbike + 
198005,Mitte,1011201,Wilhelmstraße,August,9,Thursday,minor,0,Driving,Daylight,1,0,0,0,0,0,Wet,13.37774,52.50802,bicycle + 
198006,Neukölln,8020622,Parchimer Allee,August,8,Thursday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.43385,52.44382,car + 
198007,Spandau,5010205,An der Tränke,August,8,Thursday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.13174,52.5496,bicycle + car + 
198008,Marzahn-Hellersdorf,10010204,Wuhletalstraße,August,6,Thursday,serious,6,Overtaking,Daylight,0,1,1,0,0,0,Dry,13.5676,52.55601,car + pedestrian + 
198009,Spandau,5030731,Gartenfelder Straße,August,8,Wednesday,minor,6,Other,Daylight,1,0,1,0,0,0,Dry,13.23187,52.53868,bicycle + pedestrian + 
198010,Mitte,1011203,Unter den Linden Süd,August,14,Wednesday,minor,5,Turning,Daylight,1,0,0,0,0,0,Wet,13.39087,52.51574,bicycle + 
198011,Treptow-Köpenick,9020601,Schnellerstraße,August,12,Wednesday,serious,6,Other,Daylight,1,0,1,0,0,0,Dry,13.51528,52.45306,bicycle + pedestrian + 
198012,Tempelhof-Schöneberg,7040405,Rathaus Tempelhof,August,11,Wednesday,minor,3,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.39976,52.45909,car + 
198013,Charlottenburg-Wilmersdorf,4051446,Preußenpark,August,11,Wednesday,serious,6,Overtaking,Daylight,0,1,1,0,0,0,Dry,13.30786,52.49697,car + pedestrian + 
198014,Friedrichshain-Kreuzberg,2020203,Viktoriapark,August,11,Wednesday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.37989,52.49268,car + 
198015,Friedrichshain-Kreuzberg,2020204,Urbanstraße,August,9,Wednesday,minor,6,Overtaking,Daylight,1,0,1,0,0,0,Dry,13.4,52.49451,bicycle + pedestrian + 
198016,Neukölln,8020728,Buckow Ost,August,9,Wednesday,minor,6,Overtaking,Daylight,0,1,1,0,0,0,Dry,13.44866,52.4213,car + pedestrian + 
198017,Charlottenburg-Wilmersdorf,4030724,Lietzensee,August,9,Wednesday,minor,5,Other,Daylight,0,1,0,0,0,0,Dry,13.28925,52.50664,car + 
198018,Charlottenburg-Wilmersdorf,4051446,Preußenpark,August,9,Wednesday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.31512,52.49089,bicycle + car + 
198019,Steglitz-Zehlendorf,6030608,Schweizer Viertel,August,9,Wednesday,serious,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.29465,52.42932,bicycle + car + 
198020,Mitte,1011402,Arkonaplatz,August,8,Wednesday,minor,0,Stationary Traffic,Daylight,0,1,0,1,0,0,Dry,13.39697,52.537,car + motorbike + 
198021,Mitte,1011201,Wilhelmstraße,August,7,Wednesday,minor,2,Turning,Daylight,0,1,0,1,0,0,Dry,13.38422,52.50996,car + motorbike + 
198022,Neukölln,8010510,Gewerbegebiet Köllnische Heide,August,3,Wednesday,minor,5,Crossing,Night,1,1,0,0,0,0,Dry,13.46069,52.46825,bicycle + car + 
198023,Mitte,1011103,Lützowstraße,August,20,Wednesday,minor,5,Crossing,Daylight,0,1,0,1,0,0,Dry,13.36099,52.50222,car + motorbike + 
198024,Charlottenburg-Wilmersdorf,4051653,Prager Platz,August,7,Wednesday,minor,5,Turning,Daylight,0,1,0,0,0,0,Dry,13.33077,52.49316,car + 
198025,Reinickendorf,12231101,Hermsdorf,August,12,Wednesday,minor,5,Crossing,Daylight,0,1,0,0,0,0,Dry,13.30035,52.61851,car + 
198026,Reinickendorf,12214424,Scharnweberstraße,August,12,Wednesday,minor,0,Driving,Daylight,1,0,0,0,0,0,Dry,13.32611,52.56458,bicycle + 
198027,Pankow,3040512,Wilhelmsruh,August,7,Wednesday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.37577,52.59093,car + 
198028,Steglitz-Zehlendorf,6020301,Alt-Lankwitz,August,2,Wednesday,minor,9,Driving,Night,0,1,0,0,0,0,Dry,13.35271,52.4411,car + 
198029,Friedrichshain-Kreuzberg,2020204,Urbanstraße,August,16,Wednesday,minor,5,Crossing,Daylight,0,1,0,0,0,0,Dry,13.39652,52.4913,car + 
198030,Pankow,3040818,Pankow Süd,August,8,Wednesday,minor,3,Stationary Traffic,Daylight,1,1,0,0,0,0,Dry,13.4234,52.55555,bicycle + car + 
198031,Mitte,1011402,Arkonaplatz,August,15,Wednesday,minor,6,Other,Daylight,0,0,1,0,0,1,Dry,13.40584,52.53077,pedestrian + other
198032,Tempelhof-Schöneberg,7020204,Schöneberger Insel,August,15,Wednesday,minor,3,Other,Daylight,1,0,0,0,0,0,Dry,13.36347,52.4818,bicycle + 
198033,Mitte,1011204,Leipziger Straße,August,15,Wednesday,minor,5,Turning,Daylight,1,0,0,0,0,1,Wet,13.39373,52.50968,bicycle + other
198034,Friedrichshain-Kreuzberg,2030402,Wrangelkiez,August,14,Wednesday,minor,0,Stationary Traffic,Daylight,1,1,0,0,0,0,Dry,13.44744,52.4981,bicycle + car + 
198035,Mitte,1011303,Alexanderplatzviertel,August,14,Wednesday,minor,0,Driving,Daylight,0,0,0,1,0,0,Wet,13.41589,52.52178,motorbike + 
198036,Tempelhof-Schöneberg,7050501,Rathausstraße,August,14,Wednesday,minor,0,Crossing,Daylight,1,1,0,0,0,0,Wet,13.37505,52.437,bicycle + car + 
198037,Friedrichshain-Kreuzberg,2020204,Urbanstraße,August,14,Wednesday,minor,0,Turning,Daylight,0,0,0,1,0,1,Wet,13.395,52.49627,motorbike + other
198038,Pankow,3061430,Volkspark Prenzlauer Berg,August,14,Wednesday,minor,5,Turning,Daylight,1,1,0,0,0,0,Wet,13.45909,52.52907,bicycle + car + 
198039,Charlottenburg-Wilmersdorf,4030623,Ernst-Reuter-Platz,August,19,Wednesday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.31898,52.5138,bicycle + car + 
198040,Spandau,5020419,Magistratsweg,August,18,Wednesday,minor,5,Crossing,Daylight,0,1,0,0,0,0,Dry,13.14161,52.53247,car + 
198041,Lichtenberg,11041128,Sewanstraße,August,17,Wednesday,minor,5,Crossing,Daylight,0,1,0,1,0,0,Dry,13.51824,52.49433,car + motorbike + 
198042,Lichtenberg,11030720,Herzbergstraße,August,13,Wednesday,minor,5,Other,Daylight,0,1,0,0,1,0,Wet,13.49554,52.52296,car + truck + 
198043,Marzahn-Hellersdorf,10040828,Kaulsdorf Nord,August,13,Wednesday,minor,5,Other,Daylight,0,1,0,0,0,0,Dry,13.59257,52.51511,car + 
198044,Mitte,1022106,Elberfelder Straße,August,13,Wednesday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.33927,52.52581,bicycle + car + 
198045,Mitte,1022104,Emdener Straße,August,5,Tuesday,minor,5,Crossing,Dawn,0,1,0,1,0,0,Dry,13.33473,52.53292,car + motorbike + 
198046,Steglitz-Zehlendorf,6010209,Feuerbachstraße,August,12,Tuesday,serious,1,Paralle Traffic,Daylight,1,1,0,0,0,0,Dry,13.3309,52.46402,bicycle + car + 
198047,Charlottenburg-Wilmersdorf,4051653,Prager Platz,August,15,Tuesday,minor,0,Stationary Traffic,Daylight,0,1,0,1,0,0,Wet,13.33101,52.49293,car + motorbike + 
198048,Tempelhof-Schöneberg,7020202,Volkspark (Rudolf-Wilde-Park),August,16,Tuesday,minor,1,Other,Daylight,0,1,0,0,0,0,Dry,13.34924,52.48078,car + 
198049,Charlottenburg-Wilmersdorf,4020310,Park Ruhwald,August,10,Tuesday,minor,2,Turning,Daylight,0,1,0,1,0,0,Dry,13.27998,52.51847,car + motorbike + 
198050,Mitte,1011203,Unter den Linden Süd,August,20,Tuesday,minor,5,Crossing,Night,1,1,0,0,0,0,Dry,13.39078,52.51574,bicycle + car + 
198051,Tempelhof-Schöneberg,7010104,Dennewitzplatz,August,20,Tuesday,minor,3,Stationary Traffic,Daylight,1,0,0,0,0,1,Dry,13.36502,52.4938,bicycle + other
198052,Steglitz-Zehlendorf,6030501,Berlepschstraße,August,19,Tuesday,minor,1,Driving,Daylight,0,1,0,0,0,0,Dry,13.25153,52.42809,car + 
198053,Tempelhof-Schöneberg,7030301,Friedenau,August,19,Tuesday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.33273,52.46919,car + 
198054,Spandau,5010314,Carl-Schurz-Straße,August,18,Tuesday,minor,0,Turning,Daylight,0,1,0,0,0,1,Dry,13.20319,52.54083,car + other
198055,Spandau,5020625,Borkumer Straße,August,18,Tuesday,minor,0,Overtaking,Daylight,1,0,1,0,0,0,Dry,13.19458,52.53363,bicycle + pedestrian + 
198056,Mitte,1011301,Charitéviertel,August,18,Tuesday,minor,2,Turning,Daylight,1,1,0,0,0,0,Dry,13.38617,52.52364,bicycle + car + 
198057,Mitte,1033203,Humboldthain Nordwest,August,18,Tuesday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.37464,52.53732,bicycle + car + 
198058,Friedrichshain-Kreuzberg,2020206,Graefekiez,August,16,Tuesday,minor,0,Other,Daylight,1,1,0,0,0,0,Wet,13.41479,52.49305,bicycle + car + 
198059,Friedrichshain-Kreuzberg,2020206,Graefekiez,August,17,Tuesday,serious,2,Stationary Traffic,Daylight,0,0,0,1,0,1,Dry,13.40986,52.48882,motorbike + other
198060,Treptow-Köpenick,9031101,Grünau,August,17,Tuesday,minor,3,Stationary Traffic,Daylight,1,1,0,0,0,0,Dry,13.59213,52.41088,bicycle + car + 
198061,Mitte,1011105,Nördlicher Landwehrkanal,August,17,Wednesday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.36414,52.50995,bicycle + car + 
198062,Mitte,1011204,Leipziger Straße,August,17,Tuesday,minor,0,Crossing,Daylight,0,1,0,1,0,0,Wet,13.39406,52.50873,car + motorbike + 
198063,Charlottenburg-Wilmersdorf,4030620,Alt-Lietzow,August,17,Tuesday,minor,5,Other,Daylight,1,1,0,0,0,0,Dry,13.31801,52.51827,bicycle + car + 
198064,Mitte,1022202,Heidestraße,August,17,Wednesday,minor,0,Turning,Daylight,1,1,0,0,0,0,Dry,13.36034,52.53724,bicycle + car + 
198065,Pankow,3061126,Arnimplatz,August,17,Tuesday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.40252,52.5543,bicycle + car + 
198066,Tempelhof-Schöneberg,7070702,Alt-Lichtenrade/Töpchiner Weg,August,17,Wednesday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.42008,52.40174,bicycle + car + 
198067,Mitte,1011203,Unter den Linden Süd,August,17,Tuesday,minor,5,Crossing,Daylight,0,1,0,0,0,1,Dry,13.38899,52.51563,car + other
198068,Marzahn-Hellersdorf,10010203,Gewerbegebiet Bitterfelder Straße,August,17,Wednesday,minor,5,Crossing,Daylight,1,0,0,0,0,1,Dry,13.53743,52.54036,bicycle + other
198069,Steglitz-Zehlendorf,6020303,Lankwitz Kirche,August,17,Tuesday,minor,5,Turning,Daylight,0,1,0,1,0,0,Dry,13.34886,52.43479,car + motorbike + 
198070,Mitte,1011202,Unter den Linden Nord,August,8,Wednesday,minor,5,Turning,Daylight,1,0,0,1,0,0,Dry,13.388,52.52175,bicycle + motorbike + 
198071,Pankow,3051021,Buschallee,August,11,Tuesday,minor,2,Paralle Traffic,Daylight,0,1,0,1,0,0,Dry,13.47479,52.55551,car + motorbike + 
198072,Friedrichshain-Kreuzberg,2010104,Wassertorplatz,August,16,Wednesday,minor,6,Other,Daylight,1,0,1,0,0,0,Dry,13.40608,52.4977,bicycle + pedestrian + 
198073,Neukölln,8010117,Schillerpromenade,August,12,Tuesday,minor,2,Stationary Traffic,Daylight,1,1,0,0,0,0,Dry,13.42669,52.47633,bicycle + car + 
198074,Mitte,1044201,Reinickendorfer Straße,August,16,Wednesday,serious,1,Paralle Traffic,Daylight,0,1,0,1,0,0,Dry,13.37604,52.55489,car + motorbike + 
198075,Mitte,1033101,Soldiner Straße,August,11,Tuesday,minor,5,Crossing,Daylight,0,1,0,1,0,0,Dry,13.39273,52.56418,car + motorbike + 
198076,Spandau,5030832,Rohrdamm,August,11,Tuesday,minor,6,Other,Daylight,0,1,1,0,0,0,Dry,13.27195,52.53649,car + pedestrian + 
198077,Mitte,1044201,Reinickendorfer Straße,August,15,Wednesday,minor,5,Turning,Daylight,0,1,0,1,0,0,Dry,13.37155,52.55399,car + motorbike + 
198078,Steglitz-Zehlendorf,6040806,Fischtal,August,10,Tuesday,minor,1,Paralle Traffic,Daylight,1,1,0,0,0,0,Dry,13.26002,52.45157,bicycle + car + 
198079,Charlottenburg-Wilmersdorf,4030623,Ernst-Reuter-Platz,August,15,Wednesday,serious,5,Turning,Daylight,1,0,0,0,0,1,Dry,13.32458,52.51688,bicycle + other
198080,Neukölln,8010117,Schillerpromenade,August,9,Tuesday,minor,5,Crossing,Daylight,0,1,0,1,0,1,Dry,13.42704,52.47554,car + motorbike + other
198081,Reinickendorf,12214527,Alt-Tegel,August,12,Wednesday,minor,5,Other,Daylight,0,1,0,1,0,0,Dry,13.28688,52.58381,car + motorbike + 
198082,Pankow,3030406,Alt-Karow,August,9,Tuesday,minor,0,Crossing,Daylight,0,1,0,0,0,1,Dry,13.47288,52.617,car + other
198083,Steglitz-Zehlendorf,6040703,Nikolassee,August,11,Wednesday,minor,5,Crossing,Daylight,0,1,0,0,0,0,Dry,13.20659,52.43046,car + 
198084,Neukölln,8010510,Gewerbegebiet Köllnische Heide,August,8,Tuesday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.45416,52.46913,bicycle + car + 
198085,Charlottenburg-Wilmersdorf,4030620,Alt-Lietzow,August,7,Tuesday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.30297,52.51866,bicycle + car + 
198086,Lichtenberg,11030721,Rüdigerstraße,August,10,Wednesday,minor,5,Paralle Traffic,Daylight,0,1,0,0,0,1,Dry,13.49693,52.51715,car + other
198087,Mitte,1022105,Zwinglistraße,August,10,Wednesday,minor,5,Turning,Daylight,0,1,0,0,0,0,Dry,13.33036,52.52641,car + 
198088,Pankow,3040614,Pankow Zentrum,August,7,Tuesday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.4286,52.58297,bicycle + car + 
198089,Lichtenberg,11010103,Dorf Falkenberg,August,7,Tuesday,serious,3,Stationary Traffic,Daylight,0,0,0,1,0,1,Dry,13.56286,52.5719,motorbike + other
198090,Mitte,1022206,Lüneburger Straße,August,10,Wednesday,serious,6,Other,Daylight,0,1,1,0,0,0,Dry,13.36759,52.52403,car + pedestrian + 
198091,Treptow-Köpenick,9020802,Köllnische Vorstadt,August,7,Tuesday,minor,2,Stationary Traffic,Daylight,0,1,0,1,0,0,Dry,13.5641,52.44573,car + motorbike + 
198092,Treptow-Köpenick,9010201,Am Treptower Park Süd,August,9,Wednesday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.46417,52.4818,bicycle + car + 
198093,Charlottenburg-Wilmersdorf,4041238,Kissinger Straße,August,15,Tuesday,minor,1,Paralle Traffic,Daylight,0,1,0,0,0,0,Dry,13.29024,52.47559,car + 
198094,Lichtenberg,11030721,Rüdigerstraße,August,16,Tuesday,minor,4,Stationary Traffic,Daylight,1,1,0,0,0,0,Dry,13.49902,52.51726,bicycle + car + 
198095,Tempelhof-Schöneberg,7060603,Marienfelde Nordost,August,9,Wednesday,minor,5,Turning,Daylight,1,1,0,0,0,0,Dry,13.38982,52.42032,bicycle + car + 
198096,Reinickendorf,12231102,Frohnau,August,15,Tuesday,minor,0,Crossing,Daylight,0,0,0,1,0,1,Wet,13.29454,52.62947,motorbike + other
198097,Spandau,5010206,Gütersloher Weg,August,15,Tuesday,minor,0,Crossing,Daylight,0,1,0,1,0,0,Wet,13.14924,52.55418,car + motorbike + 
198098,Pankow,3071536,Teutoburger Platz,August,7,Wednesday,minor,5,Turning,Daylight,1,0,0,0,0,1,Dry,13.41095,52.53061,bicycle + other
